"variable","community","degree","closeness","betweenness","strength","source"
"K769_LIVER.DISEASE..UNSPECIFIED",66,3,0.000219490781387182,0.00565875503806539,3,"SMR"
"K20X_OESOPHAGITIS",66,2,0.00019546520719312,0.00254583452075615,2,"SMR"
"K210_GASTRO.OESOPHAGEAL.REFLUX.DISEASE.WITH.OESOPHAGITIS",66,2,0.000212585034013605,0.00412175494307156,2,"SMR"
"K746_OTHER.AND.UNSPECIFIED.CIRRHOSIS.OF.LIVER",66,2,0.000229937916762474,0.00615129349925589,2,"SMR"
"Z225_CARRIER.OF.VIRAL.HEPATITIS",66,2,0.000256871307474955,0,2,"SMR"
"K221_ULCER.OF.OESOPHAGUS",66,2,0.00018348623853211,0.00127671701339413,2,"SMR"
"MIRTAZAPINE_TAB.15MG",66,2,0.000207900207900208,0.00127671701339413,2,"PIS"
"SIMVASTATIN_TAB.40MG",66,2,0.000224517287831163,0.0059486761931903,2,"PIS"
"GLYCERYL.TRINIT_SUBLING.SPY.400MCG.180D.",66,2,0.000213675213675214,0.00127671701339413,2,"PIS"
"CLOPIDOGREL_TAB.75MG",66,2,0.000215936082919456,0.00526472065030059,2,"PIS"
"MIRTAZAPINE_ORODISPER.TAB.45MG",66,2,0.000223214285714286,0.00467550109242899,2,"PIS"
"chronic_hepatitis_b_mc",66,1,0.000225022502250225,0,1,"NDRDD"
"mirtazapine_op",66,1,0.000194325689856199,0,1,"NDRDD"
"mirtazapine_td",66,1,0.000210304942166141,0,1,"NDRDD"
"F111_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.OPIOIDS",66,1,0.00023872045834328,0,1,"SMR"
"K219_GASTRO.OESOPHAGEAL.REFLUX.DISEASE.WITHOUT.OESOPHAGITIS",66,1,0.000199362041467305,0,1,"SMR"
"K625_HAEMORRHAGE.OF.ANUS.AND.RECTUM",66,1,0.000204415372035977,0,1,"SMR"
"MIRTAZAPINE_ORODISPER.TAB.15MG",66,1,0.000212585034013605,0,1,"PIS"
"K449_DIAPHRAGMATIC.HERNIA.WITHOUT.OBSTRUCTION.OR.GANGRENE",66,1,0.000172830971310059,0,1,"SMR"
"ATENOLOL_TAB.50MG",66,1,0.000213583938487826,0,1,"PIS"
"cardiac_condition_mc",65,0,NA,0,0,"NDRDD"
"back_pain_injury_mc",64,0,NA,0,0,"NDRDD"
"relative_s_home_lw",63,2,0.5,3.79975301605396e-06,2,"NDRDD"
"with_parents_lww",63,1,0.333333333333333,0,1,"NDRDD"
"with_relatives_lww",63,1,0.333333333333333,0,1,"NDRDD"
"own_home_lw",62,2,0.142857142857143,1.13992590481619e-05,2,"NDRDD"
"supported_accomodation_lw",62,2,0.142857142857143,1.13992590481619e-05,2,"NDRDD"
"living_alone_lww",62,2,0.166666666666667,1.51990120642158e-05,2,"NDRDD"
"with_spouse_partner_lww",62,1,0.1,0,1,"NDRDD"
"supported_accomodation_pdu",62,1,0.1,0,1,"NDRDD"
"no_fixed_abode_lw",61,0,NA,0,0,"NDRDD"
"hostel_pdu",60,2,0.5,3.79975301605396e-06,2,"NDRDD"
"hostel_lw",60,1,0.333333333333333,0,1,"NDRDD"
"W189_OTHER.FALL.ON.SAME.LEVEL.IN.UNSPECIFIED.PLACE",60,1,0.333333333333333,0,1,"SMR"
"homeless_accomodation_lw",59,1,1,0,1,"NDRDD"
"hotel_b_b_temporary_accomodation_pdu",59,1,1,0,1,"NDRDD"
"friend_s_home_lw",58,1,1,0,1,"NDRDD"
"with_friends_lww",58,1,1,0,1,"NDRDD"
"methadone_non_prescribed_idu",57,0,NA,0,0,"NDRDD"
"legal_highs_new_psychoactive_substances_idu",56,0,NA,0,0,"NDRDD"
"heroin_idu",55,0,NA,0,0,"NDRDD"
"gabapentin_idu",54,0,NA,0,0,"NDRDD"
"ecstasy_mdma_idu",53,0,NA,0,0,"NDRDD"
"ZOPICLONE_TAB.7.5MG",52,8,0.000336473755047106,0.0415336735158484,8,"PIS"
"ORLISTAT_CAP.120MG",52,3,0.000303398058252427,0.00756530825496343,3,"PIS"
"TRAZODONE.HCL_CAP.50MG",52,3,0.000252780586450961,0.00127671701339413,3,"PIS"
"HEDRIN_LOT.4.",52,3,0.000233208955223881,0.0025496342737722,3,"PIS"
"TRAZODONE.HCL_CAP.100MG",52,3,0.000275938189845475,0.00506127101738387,3,"PIS"
"TRAZODONE.HCL_TAB.150MG",52,3,0.000252780586450961,0.00127671701339413,3,"PIS"
"TERBINAFINE.HCL_CRM.1.",52,2,0.000303214069132808,0.00630759000664957,2,"PIS"
"ACICLOVIR_CRM.5.",52,2,0.000252780586450961,0.00380735252208606,2,"PIS"
"ZOLPIDEM.TART_TAB.10MG",52,2,0.000302663438256659,0.00254583452075615,2,"PIS"
"TEMAZEPAM_TAB.10MG",52,2,0.000302480338777979,0.00127671701339413,2,"PIS"
"ZOVIRAX_COLD.SORE.CRM.5.",52,2,0.000275785990071704,0.00506127101738387,2,"PIS"
"ZOLPIDEM.TART_TAB.5MG",52,2,0.000274876305662452,0.00127671701339413,2,"PIS"
"dihydrocodeine_idu",52,1,0.000232991612301957,0,1,"NDRDD"
"trazodone_td",52,1,0.000232991612301957,0,1,"NDRDD"
"E669_OBESITY..UNSPECIFIED",52,1,0.000275330396475771,0,1,"SMR"
"NEUTROGENA_T.GEL.THERAPEUTIC.SHAMPOO.2.",52,1,0.000216262975778547,0,1,"PIS"
"PROMETHAZINE.HCL_TAB.10MG",52,1,0.000251635631605435,0,1,"PIS"
"ZOPICLONE_TAB.3.75MG",52,1,0.00030229746070133,0,1,"PIS"
"NITTY.GRITTY.NITFREE.COMB",52,1,0.000216262975778547,0,1,"PIS"
"TEMAZEPAM_TAB.20MG",52,1,0.000274574409665019,0,1,"PIS"
"diazepam_non_prescribed_idu",51,0,NA,0,0,"NDRDD"
"crack_cocaine_idu",50,0,NA,0,0,"NDRDD"
"cocaine_idu",49,0,NA,0,0,"NDRDD"
"cannabis_idu",48,0,NA,0,0,"NDRDD"
"buprenorphine_idu",47,0,NA,0,0,"NDRDD"
"amphetamines_idu",46,0,NA,0,0,"NDRDD"
"unemployed_es",45,0,NA,0,0,"NDRDD"
"retired_es",44,0,NA,0,0,"NDRDD"
"long_term_sick_disabled_es",43,0,NA,0,0,"NDRDD"
"employed_paid_unpaid_es",42,0,NA,0,0,"NDRDD"
"snorting_edu",41,0,NA,0,0,"NDRDD"
"smoking_edu",40,0,NA,0,0,"NDRDD"
"oral_consumption_edu",39,0,NA,0,0,"NDRDD"
"no_evidence_of_drug_taking_or_alcohol_consumption_edu",38,0,NA,0,0,"NDRDD"
"injecting_edu",37,0,NA,0,0,"NDRDD"
"inhalation_edu",36,1,1,0,1,"NDRDD"
"volatile_substances_td",36,1,1,0,1,"NDRDD"
"alcohol_consumption_edu",35,0,NA,0,0,"NDRDD"
"F321_MODERATE.DEPRESSIVE.EPISODE",34,2,0.0625,1.89987650802698e-05,2,"SMR"
"SUBOXONE_TAB.SUBLING.2MG.0.5MG",34,2,0.0769230769230769,3.03980241284317e-05,2,"PIS"
"NICORETTE_PATCH.15MG.16HRS",34,2,0.0769230769230769,3.03980241284317e-05,2,"PIS"
"SUBOXONE_TAB.SUBLING.8MG.2MG",34,2,0.0625,1.89987650802698e-05,2,"PIS"
"NAPROXEN_TAB.250MG",34,2,0.0833333333333333,3.41977771444856e-05,2,"PIS"
"suboxone_cp",34,1,0.0476190476190476,0,1,"NDRDD"
"J439_EMPHYSEMA..UNSPECIFIED",34,1,0.0476190476190476,0,1,"SMR"
"not_currently_prescribed_a_substitute_drug_cp",33,0,NA,0,0,"NDRDD"
"methadone_cp",32,0,NA,0,0,"NDRDD"
"no_known_contact_chnd",31,0,NA,0,0,"NDRDD"
"mental_health_services_chnd",30,0,NA,0,0,"NDRDD"
"housing_chnd",29,0,NA,0,0,"NDRDD"
"homeless_services_chnd",28,0,NA,0,0,"NDRDD"
"alcohol_services_chnd",27,0,NA,0,0,"NDRDD"
"voluntary_sector_cha",26,0,NA,0,0,"NDRDD"
"METHADONE.HCL_MIX.1MG.1ML",25,6,0.000320615581917281,0.0295180013299136,6,"PIS"
"MICROPORE.2.5CM.X.5M.SURG.ADH.TAPE.PERM.NON.WOV.SYN",25,5,0.00024588148512417,0.00884202526835756,5,"PIS"
"CITALOPRAM.HYDROB_TAB.20MG",25,5,0.000304878048780488,0.0103262087964282,5,"PIS"
"L97X_ULCER.OF.LOWER.LIMB..NOT.ELSEWHERE.CLASSIFIED",25,4,0.000267022696929239,0.0137247078939869,4,"SMR"
"IBUPROFEN_TAB.400MG",25,3,0.000267308206361935,0.00601057597922802,3,"PIS"
"TRAMADOL.HCL_CAP.50MG",25,3,0.000219058050383352,0.0025496342737722,3,"PIS"
"CO.CODAMOL_TAB.30MG.500MG",25,3,0.000256213169356905,0.00562338114689212,3,"PIS"
"PROPRANOLOL.HCL_TAB.40MG",25,3,0.000278241513633834,0.00562591431556949,3,"PIS"
"Z864_PERSONAL.HISTORY.OF.PSYCHOACTIVE.SUBSTANCE.ABUSE",25,2,0.00029146021568056,0.0148190367626104,2,"SMR"
"R02X_GANGRENE..NOT.ELSEWHERE.CLASSIFIED",25,2,0.00024515812699191,0.00127671701339413,2,"SMR"
"DICLOFENAC.SOD_TAB.E.C.50MG",25,2,0.00023623907394283,0.00380735252208606,2,"PIS"
"GZ.SWABS.BP.10CM.X.10CM",25,2,0.000227324391907252,0.00254583452075615,2,"PIS"
"PARACET_TAB.500MG",25,2,0.000291290416545296,0.00695126816756911,2,"PIS"
"CO.CODAMOL_TAB.8MG.500MG",25,2,0.000259605399792316,0.00222323548969317,2,"PIS"
"METHADONE.HCL_ORAL.SOLN.1MG.1ML.S.F",25,2,0.000289771080846132,0.00254583452075615,2,"PIS"
"ESCITALOPRAM_TAB.10MG",25,2,0.000254582484725051,0.00127671701339413,2,"PIS"
"INADINE.5CM.X.5CM.POVIDONE.IODINE.FABRIC.DRESS.STER",25,2,0.00021128248468202,0.00127671701339413,2,"PIS"
"MEPORE.11CM.X.15CM.PFA...ADH.BORDER.DRESS",25,2,0.000227221086116792,0.00127671701339413,2,"PIS"
"SYMBICORT_TURBOHALER.400MCG.12MCG..60.D.",25,2,0.000264200792602378,0.00127671701339413,2,"PIS"
"statutory_addiction_service_cha",25,1,0.000289435600578871,0,1,"NDRDD"
"citalopram_td",25,1,0.000276548672566372,0,1,"NDRDD"
"tramadol_td",25,1,0.0002040399918384,0,1,"NDRDD"
"L089_LOCAL.INFECTION.OF.SKIN.AND.SUBCUTANEOUS.TISSUE..UNSPECIFIED",25,1,0.000245037980887037,0,1,"SMR"
"CITALOPRAM.HYDROB_TAB.10MG",25,1,0.000276548672566372,0,1,"PIS"
"WHITE.SOFT.PARAF.LIQ.PARAF_.S..50..50.",25,1,0.000211104074308634,0,1,"PIS"
"MEPORE.7CM.X.8CM.PFA...ADH.BORDER.DRESS",25,1,0.000197277569540343,0,1,"PIS"
"SYMBICORT_TURBOHALER.200MCG.6MCG..120.D.",25,1,0.00024265954865324,0,1,"PIS"
"I739_PERIPHERAL.VASCULAR.DISEASE..UNSPECIFIED",25,1,0.000226500566251416,0,1,"SMR"
"IBUPROFEN_TAB.200MG",25,1,0.000245278390973755,0,1,"PIS"
"MELOLIN.5CM.X.5CM.PFA.PLAS.FACED.DRESS",25,1,0.000227117874176698,0,1,"PIS"
"MAG.SULF_PASTE",25,1,0.000227117874176698,0,1,"PIS"
"ZYDOL_CAP.50MG",25,1,0.0002040399918384,0,1,"PIS"
"CITALOPRAM.HYDROB_TAB.40MG",25,1,0.000276548672566372,0,1,"PIS"
"ESCITALOPRAM_TAB.20MG",25,1,0.000234521575984991,0,1,"PIS"
"residential_rehab_cha",24,0,NA,0,0,"NDRDD"
"psychiatric_services_cha",23,0,NA,0,0,"NDRDD"
"prison_healthcare_cha",22,0,NA,0,0,"NDRDD"
"needle_exchange_cha",21,0,NA,0,0,"NDRDD"
"hospital_inpatient_treatment_cha",20,1,1,0,1,"NDRDD"
"hospital_outpatient_treatment_cha",20,1,1,0,1,"NDRDD"
"gp_cha",19,0,NA,0,0,"NDRDD"
"addiction_psychology_cha",18,0,NA,0,0,"NDRDD"
"a_e_cha",17,0,NA,0,0,"NDRDD"
"vitamin_supplements_aa",16,0,NA,0,0,"NDRDD"
"self_help_individual_and_group_based_aa",15,0,NA,0,0,"NDRDD"
"pharmacotherapy_and_community_based_detoxification_aa",14,0,NA,0,0,"NDRDD"
"no_known_treatment_aa",13,0,NA,0,0,"NDRDD"
"OMEPRAZOLE_CAP.E.C.20MG",12,5,0.000315656565656566,0.0086197397169184,5,"PIS"
"ACAMPROSATE.CALC_TAB.E.C.333MG",12,5,0.000394944707740916,0.0740154572047193,5,"PIS"
"F102_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.ALCOHOL.DEPENDENCE.SYNDROME",12,4,0.000354735721887194,0.0208584351677415,4,"SMR"
"THIAMINE.HCL_TAB.100MG",12,4,0.000351000351000351,0.0189518499748999,4,"PIS"
"CHLORDIAZEPOX.HCL_CAP.10MG",12,4,0.000318877551020408,0.0118571075082231,4,"PIS"
"FORCEVAL_CAP",12,4,0.000390472471690746,0.0881178016131673,4,"PIS"
"F100_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.ACUTE.INTOXICATION.WITH.ALCOHOL",12,3,0.000325626831650928,0.0169727534513388,3,"SMR"
"Z502_ALCOHOL.REHABILITATION",12,3,0.000335232986925914,0.00149003904489798,3,"SMR"
"AMOXICILLIN_CAP.500MG",12,3,0.000288683602771363,0.00137741046831956,3,"PIS"
"ANTABUSE_TAB.200MG",12,3,0.000320512820512821,0.000838381402644726,3,"PIS"
"VIT.B.CO.STRONG_TAB",12,3,0.000334112930170398,0.00339090331677461,3,"PIS"
"CAMPRAL.EC_TAB.333MG",12,3,0.000354233085370174,0.00232345153975248,3,"PIS"
"TYROZETS_LOZ",12,2,0.000285551113649343,0.00127671701339413,2,"PIS"
"DOMPERIDONE_TAB.10MG",12,2,0.000285551113649343,0.00127671701339413,2,"PIS"
"LANSOPRAZOLE_CAP.15MG..E.C.GRAN.",12,2,0.000318167356029271,0.00145720528165669,2,"PIS"
"LANSOPRAZOLE_CAP.30MG..E.C.GRAN.",12,2,0.000289939112786315,0.000296380735252209,2,"PIS"
"CHLORDIAZEPOX.HCL_CAP.5MG",12,2,0.000303030303030303,0.000212152876729679,2,"PIS"
"DISULFIRAM_TAB.200MG",12,2,0.000350631136044881,0.000877109654539121,2,"PIS"
"CHLORDIAZEPOX.HCL_TAB.10MG",12,2,0.000353232073472271,0.00398303149510968,2,"PIS"
"inpatient_detoxification_and_residential_community_rehabilitation_aa",12,1,0.000301295570955107,0,1,"NDRDD"
"MEPORE.10CM.X.11CM.PFA...ADH.BORDER.DRESS",12,1,0.000260552371026576,0,1,"PIS"
"OMEPRAZOLE_CAP.E.C.10MG",12,1,0.000285388127853881,0,1,"PIS"
"F130_MENTAL.BEHAVIOURAL.DISORDERS.DUE.TO.ACUTE.INTOX.WITH.SEDATIVE.OR.HYPNOTICS",12,1,0.000293513354857646,0,1,"SMR"
"EURAX_CRM.10.",12,1,0.000260552371026576,0,1,"PIS"
"CLARITHROMYCIN_TAB.500MG",12,1,0.000263157894736842,0,1,"PIS"
"community_based_psychosocial_therapy_aa",11,0,NA,0,0,"NDRDD"
"alcohol_brief_interventions_aa",10,0,NA,0,0,"NDRDD"
"alcohol_use_problem",9,0,NA,0,0,"NDRDD"
"prison_rse",8,0,NA,0,0,"NDRDD"
"homeless_rse",7,0,NA,0,0,"NDRDD"
"relapse_rse",6,0,NA,0,0,"NDRDD"
"illhealth_rse",5,0,NA,0,0,"NDRDD"
"lossofchildcustody_rse",4,1,1,0,1,"NDRDD"
"childcustodyissues_rse",4,1,1,0,1,"NDRDD"
"bereavement_rse",3,0,NA,0,0,"NDRDD"
"breakdown_rse",2,0,NA,0,0,"NDRDD"
"naloxone_take_home_sod",1,0,NA,0,0,"NDRDD"
