"variable","community","degree","closeness","betweenness","strength","source"
"HYPROMELLOSE_EYE.DPS.0.3.",49,5,0.000101657009250788,0.00628768023546145,5,"PIS"
"ENSURE.PLUS_TUBE.FEED.LIQ.VANILLA",49,4,0.000111185234600845,0.000717592254011681,4,"PIS"
"VISCOTEARS_LIQ.GEL.2MG.G",49,4,0.000106089539571398,0.00970647765291787,4,"PIS"
"ENSURE.PLUS.FIBRE_LIQ.FEED..5.FLAV.",49,4,0.00011154489682097,0.00358555363585825,4,"PIS"
"MICROPORE.1.25CM.X.5M.SURG.ADH.TAPE.PERM.NON.WOV.SYN",49,2,0.000100280786201364,0.0016180231509819,2,"PIS"
"CARBOMER.980_GEL.EYE.DPS.0.2.",49,2,9.45268929010303e-05,0.000364673345541957,2,"PIS"
"ENSURE.PLUS.JUCE_LIQ.FEED..6.FLAV.",49,2,0.000111086425238836,0,2,"PIS"
"ENSURE_LIQ.FEED..3.FLAV.",49,2,9.8833761612967e-05,0,2,"PIS"
"LACRI.LUBE_OPHTH.OINT",49,2,9.09918107370337e-05,0.00011811783391997,2,"PIS"
"MONTELUKAST_TAB.10MG",49,2,8.52514919011083e-05,0.00147485845189663,2,"PIS"
"CHLORAMPHEN_EYE.OINT.1.",49,2,0.000112447992803328,0.00626408353432906,2,"PIS"
"MELOLIN.5CM.X.5CM.PFA.PLAS.FACED.DRESS",49,2,9.46342386675499e-05,0.000998591961951701,2,"PIS"
"SINGULAIR_TAB.10MG",49,2,9.45447669471495e-05,0.00294716303634409,2,"PIS"
"R042_HAEMOPTYSIS",49,1,9.09752547307133e-05,0,1,"SMR"
"S8210_CLOSED.FRACTURE.OF.UPPER.END.OF.TIBIA",49,1,0.000111061750333185,0,1,"SMR"
"FUSIDIC.ACID_VISCOUS.EYE.DPS.1.",49,1,9.09752547307133e-05,0,1,"PIS"
"SERETIDE.500_ACCUHALER.500MCG.50MCG.60D.",49,1,7.76096235933256e-05,0,1,"PIS"
"FUCITHALMIC_VISCOUS.EYE.DPS.1.",49,1,9.46880030300161e-05,0,1,"PIS"
"CONOTRANE_CRM",49,1,9.46880030300161e-05,0,1,"PIS"
"T401_POISONING.BY.HEROIN",48,9,0.000158730158730159,0.0322536871337211,9,"SMR"
"T402_POISONING.BY.OTHER.OPIOIDS",48,8,0.000151331719128329,0.031945859476874,8,"SMR"
"X429_ACC.POISONING.BY.NARCOTICS.PSYCHODYSLEPTICS.NEC.IN.UNSPECIFIED.PLACE",48,8,0.000148257968865827,0.0133426375257725,8,"SMR"
"X620_INTENT.SELF.POISONING.BY.EXPOSURE.TO.NARCOTICS.PSYCHODYSLEPTICS.AT.HOME",48,8,0.000152765047357165,0.0221705849781316,8,"SMR"
"T403_POISONING.BY.METHADONE",48,7,0.000139140114094894,0.00379043626189522,7,"SMR"
"X420_ACC.POISONING.BY.EXPOSURE.TO.NARCOTICS.PSYCHODYSLEPTICS.NEC.AT.HOME",48,7,0.000147666863555818,0.0115570419900982,7,"SMR"
"X629_INTENT.SELF.POISONING.BY.NARCOTICS.PSYCHODYSLEPTICS.IN.UNSPECIFIED.PLACE",48,5,0.000142146410803127,0.00189176190710864,5,"SMR"
"T404_POISONING.BY.OTHER.SYNTHETIC.NARCOTICS",48,4,0.000134843581445523,0.000508435589155166,4,"SMR"
"T406_POISONING.BY.OTHER.AND.UNSPECIFIED.NARCOTICS",48,4,0.000136147038801906,0.00511646938930629,4,"SMR"
"F1024_ALCOHOL.DEPENDENCE.SYNDROME.CURRENT.USER..ACTIVE.DEPENDENCE.",48,4,0.000150330727600722,0.00558232962161751,4,"SMR"
"F1122_OPIOIDS.DEPENDENCE.SYNDR.CONTROLLED.DEPENDENCE",48,3,0.00013798813302056,0.00444357055632424,3,"SMR"
"T407_POISONING.BY.CANNABIS..DERIVATIVES.",48,3,0.000136574706364381,0.000690151064548328,3,"SMR"
"T450_POISONING.BY.ANTIALLERGIC.AND.ANTIEMETIC.DRUGS",48,2,0.000126486213002783,0.000352097465787509,2,"SMR"
"T438_POISONING.BY.OTHER.PSYCHOTROPIC.DRUGS..NOT.ELSEWHERE.CLASSIFIED",48,1,0.000119875329657157,0,1,"SMR"
"X619_SELF.POISON.BY.ANTIEPILEP.ANTIPARK.PSYCHOTROP.DRUGS..IN.UNSPECIFIED.PLACE",47,12,0.000150172698603394,0.0254070371027665,12,"SMR"
"X610_INTENT.SELF.POISONING.BY.ANTIEPILEP.ANTIPARKISM..PSYCHOTROP.DRUG.AT.HOME",47,11,0.000146391450739277,0.0308604083967852,11,"SMR"
"T424_POISONING.BY.BENZODIAZEPINES",47,10,0.000149097957357984,0.0146100868090577,10,"SMR"
"T393_POISONING.BY.OTHER.NONSTEROIDAL.ANTI.INFLAMMATORY.DRUGS..NSAID.",47,8,0.00014600671630895,0.0189525608931833,8,"SMR"
"T432_POISONING.BY.OTHER.AND.UNSPECIFIED.ANTIDEPRESSANTS",47,8,0.000143081985977965,0.0201941981225553,8,"SMR"
"T510_TOXIC.EFFECT.OF.ETHANOL",47,8,0.000141422712487626,0.00980185774406337,8,"SMR"
"T391_POISONING.BY.4.AMINOPHENOL.DERIVATIVES",47,6,0.000139450564774787,0.00477850600841457,6,"SMR"
"X609_SELF.POISON.BY.NONOPIOID.ANALGES.ANTIPYRET.ANTIRHEUM.IN.UNSPEC.PLACE",47,6,0.000136054421768707,0.0057707962112472,6,"SMR"
"T426_POISONING.BY.OTHER.ANTIEPILEPTIC.AND.SEDATIVE.HYPNOTIC.DRUGS",47,5,0.000138504155124654,0.00450737694262621,5,"SMR"
"Z036_OBSERVATION.FOR.SUSPECTED.TOXIC.EFFECT.FROM.INGESTED.SUBSTANCE",47,5,0.000143719459614832,0.00851983916952122,5,"SMR"
"T509_POISONING.BY.OTHER...UNSPEC.DRUGS..MEDICAMENTS.AND.BIOLOGICAL.SUBSTANCES",47,5,0.000135703623286742,0.00563832173720825,5,"SMR"
"X419_ACC.POISON.EXPOS.TO.ANTIEPILEP.ANTIPARK.PSYCHOTROP.DRUG.IN.UNSPEC.PLACE",47,5,0.000133850890108419,0.000932205865735471,5,"SMR"
"T435_POISONING.BY.OTHER...UNSPECIFIED.ANTIPSYCHOTICS.AND.NEUROLEPTICS",47,5,0.000138274336283186,0.0124523350632698,5,"SMR"
"T436_POISONING.BY.PSYCHOSTIMULANTS.WITH.ABUSE.POTENTIAL",47,5,0.000134698275862069,0.00242735523659316,5,"SMR"
"T433_POISONING.BY.PHENOTHIAZINE.ANTIPSYCHOTICS.AND.NEUROLEPTICS",47,5,0.00013873473917869,0.00840258160688639,5,"SMR"
"X650_INTENT.SELF.POISONING.BY.EXPOSURE.TO.ALCOHOL.AT.HOME",47,5,0.000143533802210421,0.010388542606542,5,"SMR"
"X600_SELF.POISON.BY.NONOPIOID.ANALGESICS..ANTIPYRETICS.ANTIRHEUMATICS.AT.HOME",47,4,0.000139645300935624,0.00466159674844784,4,"SMR"
"T430_POISONING.BY.TRICYCLIC.AND.TETRACYCLIC.ANTIDEPRESSANTS",47,4,0.000134354426978369,0.000504137156860991,4,"SMR"
"X409_ACC.POISON.EXPOS.TO.NONOPIOID.ANALGES.ANTIPYR.ANTIRHEUM.IN.UNSPEC.PLACE",47,4,0.000127420998980632,0.00126867479240964,4,"SMR"
"T390_POISONING.BY.SALICYLATES",47,3,0.000131233595800525,0.00348569087557872,3,"SMR"
"X410_ACC.POISON.EXPOS.TO.ANTIEPILEP.ANTIPARKINS.PSYCHOTROP.DRUGS..NEC.AT.HOME",47,3,0.000132837407013815,0.000561793719540476,3,"SMR"
"F141_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.COCAINE",47,3,0.000129466597617815,0.00091498947105585,3,"SMR"
"T405_POISONING.BY.COCAINE",47,3,0.000123931094311563,0.000251097029234275,3,"SMR"
"X649_SELF.POISON.BY.OTHER.UNSPEC.DRUGS.MEDIC..BIOL.SUBS.IN.UNSPECIFIED.PLACE",47,2,0.000126887450831113,0.000365236961412926,2,"SMR"
"T447_POISONING.BY.B.ADRENORECEPTOR.ANTAGONISTS..NEC",47,2,0.000122880314573605,0.00049522429201145,2,"SMR"
"K802_CALCULUS.OF.GALLBLADDER.WITHOUT.CHOLECYSTITIS",47,2,0.000128617363344051,0.00123129330911738,2,"SMR"
"T421_POISONING.BY.IMINOSTILBENES",47,2,0.000128008192524322,6.57073788972427e-05,2,"SMR"
"X659_INTENT.SELF.POISONING.BY.EXPOSURE.TO.ALCOHOL.IN.UNSPECIFIED.PLACE",47,2,0.0001215953307393,0.00147485845189663,2,"SMR"
"X640_SELF.POISON.BY.OTHER.UNSPEC.DRUGS..MEDIC..BIOL.SUBSTANCES.AT.HOME",47,2,0.000123685837971552,0.00127571104244848,2,"SMR"
"X639_SELF.POISON.BY.DRUGS.ACTING.ON.THE.AUTONOM.NERV.SYST.IN.UNSPECIFIED.PLACE",47,2,0.000114889705882353,5.10773489834331e-06,2,"SMR"
"F151_MENTAL.BEHAV.DISORDERS.DUE.TO.HARMFUL.USE.OF.OTHER.STIMULANTS.INC.CAFFEINE",47,2,0.000130924325739722,0.000830959606613607,2,"SMR"
"F132_MENTAL.BEHAVIOURAL.DISORDERS.DUE.TO.DEPENDENT.USE.OF.SEDATIVES.HYPNOTICS",47,1,0.000124937531234383,0,1,"SMR"
"T519_TOXIC.EFFECT.OF.ALCOHOL..UNSPECIFIED",47,1,0.000106621174965348,0,1,"SMR"
"BUCCASTEM_TAB.3MG",47,1,0.000120105693009849,0,1,"PIS"
"F412_MIXED.ANXIETY.AND.DEPRESSIVE.DISORDER",47,1,0.00012278978388998,0,1,"SMR"
"T398_POISONING.BY.OTHER.NONOPIOID.ANALGESICS.AND.ANTIPYRETICS..NEC",47,1,0.000117577895355673,0,1,"SMR"
"W449_FB.INTO.OR.THROUGH.EYE.OR.NATURAL.ORIFICE.IN.UNSPECIFIED.PLACE",47,1,0.000123258967089856,0,1,"SMR"
"FUROSEMIDE_TAB.40MG",46,5,0.00012586532410321,0.00673681930746739,5,"PIS"
"SPIRONOL_TAB.100MG",46,5,0.000120685493603669,0.00369209545294258,5,"PIS"
"K709_ALCOHOLIC.LIVER.DISEASE..UNSPECIFIED",46,4,0.000123395853899309,0.00589392422307567,4,"SMR"
"R945_ABNORMAL.RESULTS.OF.LIVER.FUNCTION.STUDIES",46,3,0.00011846937566639,0.0043282834260305,3,"SMR"
"R17X_UNSPECIFIED.JAUNDICE",46,3,0.000122249388753056,0.00462382134962479,3,"SMR"
"FUROSEMIDE_TAB.20MG",46,3,0.000123198225945546,0.00616225062454353,3,"PIS"
"L033_CELLULITIS.OF.TRUNK",46,2,0.000104231811548885,0.00147485845189663,2,"SMR"
"R18X_ASCITES",46,2,0.000112561909049977,0,2,"SMR"
"SPIRONOL_TAB.25MG",46,2,0.000123487280810077,0.00116571743643195,2,"PIS"
"SOLIFENACIN_TAB.5MG",46,2,0.000107874865156419,0.00147485845189663,2,"PIS"
"SPIRONOL_TAB.50MG",46,2,0.000113571834185122,0,2,"PIS"
"VESICARE_TAB.5MG",46,1,9.59232613908873e-05,0,1,"PIS"
"ALLEVYN.ADH.10CM.X.10CM.WOUND.DRESS.POLYURETH",46,1,9.30319099451112e-05,0,1,"PIS"
"QUETIAPINE_TAB.25MG",45,6,0.000134861766689144,0.00912281621866683,6,"PIS"
"QUETIAPINE_TAB.200MG",45,6,0.00012929919834497,0.00724877010643071,6,"PIS"
"Z915_PERSONAL.HISTORY.OF.SELF.HARM",45,5,0.000140429714927679,0.0138931941890781,5,"SMR"
"QUETIAPINE_TAB.100MG",45,5,0.000130327121073895,0.00647342369696638,5,"PIS"
"QUETIAPINE_TAB.300MG",45,5,0.000131648235913639,0.0078641333198347,5,"PIS"
"DICYCLOVERINE.HCL_TAB.20MG",45,5,0.000128402670775552,0.0105285512510475,5,"PIS"
"R440_AUDITORY.HALLUCINATIONS",45,4,0.000132222662964432,0.00789724124265346,4,"SMR"
"SEROQUEL_TAB.100MG",45,4,0.000126151129052605,0.00608835499621274,4,"PIS"
"DEPO.PROVERA_INJ.150MG.ML.1ML.PFS",45,4,0.000129148908691722,0.0108080851691548,4,"PIS"
"SEROQUEL_TAB.25MG",45,3,0.00012569130216189,0.00201957010266984,3,"PIS"
"METRONIDAZOLE_TAB.200MG",45,3,0.000126214817619589,0.0035735381741186,3,"PIS"
"QUETIAPINE_TAB.200MG.M.R",45,3,0.000112790435371081,0.00121405905728324,3,"PIS"
"QUETIAPINE_TAB.150MG",45,3,0.00011671335200747,0.00183395491197675,3,"PIS"
"PRIADEL_TAB.200MG",45,3,0.00012385434728759,0.00203564090164897,3,"PIS"
"SEROQUEL_TAB.200MG",45,3,0.000125062531265633,0.00238101494752575,3,"PIS"
"F115_PSYCHOTIC.DISORDER.DUE.TO.USE.OF.OPIOIDS",45,2,0.00012202562538133,0.00130076570565329,2,"SMR"
"PHENERGAN_TAB.25MG",45,2,0.000111844312716698,0.00147485845189663,2,"PIS"
"QUETIAPINE_TAB.150MG.M.R",45,2,0.000104580631667015,6.64296185404101e-05,2,"PIS"
"QUETIAPINE_TAB.50MG.M.R",45,2,0.00011671335200747,0.00147485845189663,2,"PIS"
"LEVONELLE_TAB.1.5MG",45,2,0.000129349372655543,0.0049277565038619,2,"PIS"
"QUETIAPINE_TAB.300MG.M.R",45,2,0.000114324911398194,0.000809747312298336,2,"PIS"
"QUETIAPINE_TAB.400MG.M.R",45,2,0.000104493207941484,2.55386744917165e-06,2,"PIS"
"F329_DEPRESSIVE.EPISODE..UNSPECIFIED",45,1,0.000120831319478009,0,1,"SMR"
"B968_OTHER.SPEC.BACTERIA.AS.THE.CAUSE.OF.DISEASES.CLASSIFIED.TO.OTHER.CHAPTERS",45,1,0.000111819300011182,0,1,"SMR"
"PROMETHAZINE.HCL_TAB.25MG",45,1,9.90491283676704e-05,0,1,"PIS"
"SEROQUEL.XL_TAB.50MG",45,1,0.000102848914943947,0,1,"PIS"
"PRIADEL_TAB.400MG",45,1,0.000108354101202731,0,1,"PIS"
"L97X_ULCER.OF.LOWER.LIMB..NOT.ELSEWHERE.CLASSIFIED",44,5,0.000127942681678608,0.0132260822423728,5,"SMR"
"INADINE.9.5CM.X.9.5.CM.POVIDONE.IODINE.FABRIC.DRESS.STER",44,5,0.000126951885235496,0.0141958022890438,5,"PIS"
"MEPORE.10CM.X.11CM.PFA...ADH.BORDER.DRESS",44,4,0.000120729204394543,0.00662203127629296,4,"PIS"
"CO.CODAMOL.EFF_TAB.8MG.500MG",44,4,0.000127307447485678,0.00563578130099852,4,"PIS"
"LAXIDO_ORAL.PDR.SACH..ORANGE..S.F",44,4,0.00012708095056551,0.00565179304622676,4,"PIS"
"R224_LOCALIZED.SWELLING..MASS.AND.LUMP..LOWER.LIMB",44,3,0.00013419216317767,0.00887953561126464,3,"SMR"
"WHITE.SOFT.PARAF.LIQ.PARAF_.S..50..50.",44,3,0.000110840168477056,0.00256629844110874,3,"PIS"
"MEPORE.11CM.X.15CM.PFA...ADH.BORDER.DRESS",44,3,0.000106067034365719,0.00454535949308708,3,"PIS"
"ANHYDROL.FTE_A.PERS.SOLN.20.",44,2,8.5236958745312e-05,0.00147485845189663,2,"PIS"
"AQUACEL.10CM.X.10CM.WOUND.DRESS.PROTEASE.MATRIX",44,2,0.000114168284050691,0.000445996271007214,2,"PIS"
"PROPANTHELINE.BROM_TAB.15MG",44,2,9.45268929010303e-05,0.00294716303634409,2,"PIS"
"PARACET_TAB.SOLB.500MG",44,2,0.00011883541295306,0.00136080420460915,2,"PIS"
"Z223_CARRIER.OF.OTHER.SPECIFIED.BACTERIAL.DISEASES",44,1,9.82607841210573e-05,0,1,"SMR"
"CO.CODAMOL.EFF_TAB.30MG.500MG",44,1,0.000110987791342952,0,1,"PIS"
"DRICLOR_A.PERS.SOLN.20.",44,1,7.75975789555366e-05,0,1,"PIS"
"MICRALAX_MICRO.ENEM.5ML",44,1,0.000110815602836879,0,1,"PIS"
"J22X_UNSPECIFIED.ACUTE.LOWER.RESPIRATORY.INFECTION",43,6,0.000146391450739277,0.0173271272217726,6,"SMR"
"AMOXICILLIN_CAP.500MG",43,6,0.000145985401459854,0.0207145149947692,6,"PIS"
"Z824_F.H.OF.IHD.AND.OTHER.DISEASES.OF.THE.CIRCULATORY.SYSTEM",43,5,0.000131457867753385,0.00778947519350665,5,"SMR"
"R060_DYSPNOEA",43,4,0.000119574315437044,0.00416783664688954,4,"SMR"
"Z720_TOBACCO.USE",43,4,0.000129752173348904,0.00571810472367464,4,"SMR"
"J189_PNEUMONIA..UNSPECIFIED",43,4,0.000115513457317778,0.00298308283486817,4,"SMR"
"R074_CHEST.PAIN..UNSPECIFIED",43,3,0.000131717597471022,0.00615028621187928,3,"SMR"
"J869_PYOTHORAX.WITHOUT.FISTULA",43,3,0.000122249388753056,0.00191661917929378,3,"SMR"
"J439_EMPHYSEMA..UNSPECIFIED",43,3,0.00013319126265317,0.00525498673531335,3,"SMR"
"CLARITHROMYCIN_TAB.500MG",43,3,0.00013022528975127,0.00347826072310857,3,"PIS"
"VOLTAROL.EMULGEL_AQ.GEL.1.16.",43,3,0.000121713729308666,0.00391364602537077,3,"PIS"
"J90X_PLEURAL.EFFUSION..NOT.ELSEWHERE.CLASSIFIED",43,2,0.000128402670775552,0.00165380789739352,2,"SMR"
"R05X_COUGH",43,2,0.000110241428728916,0.000849307903919805,2,"SMR"
"I801_PHLEBITIS.AND.THROMBOPHLEBITIS.OF.FEMORAL.VEIN",43,2,0.000133529176124983,0.0037348959611421,2,"SMR"
"R072_PRECORDIAL.PAIN",43,1,0.000114129194247889,0,1,"SMR"
"Y95X_NOSOCOMIAL.CONDITION",43,1,0.000101916021198532,0,1,"SMR"
"DICLOFENAC.SOD_GEL.1.16.",43,1,0.00010671219720414,0,1,"PIS"
"R062_WHEEZING",43,1,0.000105064089094348,0,1,"SMR"
"F161_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.HALLUCINOGENS",43,1,0.000112841345068833,0,1,"SMR"
"OLIVE.OIL_LIQ",43,1,0.000124921923797626,0,1,"PIS"
"K210_GASTRO.OESOPHAGEAL.REFLUX.DISEASE.WITH.OESOPHAGITIS",42,10,0.000136836343732895,0.0180320934317861,10,"SMR"
"K20X_OESOPHAGITIS",42,5,0.000139024051160851,0.00737288714106922,5,"SMR"
"K219_GASTRO.OESOPHAGEAL.REFLUX.DISEASE.WITHOUT.OESOPHAGITIS",42,4,0.000119904076738609,0.00711311717734442,4,"SMR"
"K449_DIAPHRAGMATIC.HERNIA.WITHOUT.OBSTRUCTION.OR.GANGRENE",42,4,0.00012402331638348,0.00460068416002896,4,"SMR"
"CIPROFLOXACIN_TAB.250MG",42,4,0.00013986013986014,0.0109152426119351,4,"PIS"
"OMEPRAZOLE_CAP.E.C.40MG",42,4,0.000140607424071991,0.0142581246265493,4,"PIS"
"K920_HAEMATEMESIS",42,3,0.000124486493215486,0.00496635950305749,3,"SMR"
"K221_ULCER.OF.OESOPHAGUS",42,3,0.000129032258064516,0.00268128908509377,3,"SMR"
"VALOID_TAB.50MG",42,3,0.000112917795844625,0.00249402067185538,3,"PIS"
"NITROFURANTOIN_TAB.50MG",42,3,0.000132538104705103,0.00693649653915042,3,"PIS"
"R101_PAIN.LOCALIZED.TO.UPPER.ABDOMEN",42,2,0.000118948495301534,0.00228324400761699,2,"SMR"
"D649_ANAEMIA..UNSPECIFIED",42,2,0.000124703828407532,0.0013056494142587,2,"SMR"
"MOVELAT_GEL",42,2,9.39496429913566e-05,0.00147485845189663,2,"PIS"
"MOVELAT_CRM",42,2,0.000105362975450427,0.00294716303634409,2,"PIS"
"S4220_CLOSED.FRACTURE.OF.UPPER.END.OF.HUMERUS",42,1,8.47529451648445e-05,0,1,"SMR"
"K921_MELAENA",42,1,0.000108837614279495,0,1,"SMR"
"CYCLIZINE.HCL_TAB.50MG",42,1,9.98901208670463e-05,0,1,"PIS"
"AEROCHAMBER.PLUS...ADULT.CHILD.INFANT.MASK",42,1,0.000119789171058936,0,1,"PIS"
"V031_PEDESTRIAN.INJURED.IN.COLLISION.WITH.CAR.PICK.UP.TRUCK.VAN..TRAFFIC.ACCID",42,1,0.000118161408483989,0,1,"SMR"
"E780_PURE.HYPERCHOLESTEROLAEMIA",42,1,0.000118161408483989,0,1,"SMR"
"F131_MENTAL.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.SEDATIVES.OR.HYPNOTICS",41,5,0.000140331181588549,0.00769171108843956,5,"SMR"
"F111_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.OPIOIDS",41,4,0.000143595634692705,0.00778995584531712,4,"SMR"
"F121_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.HARMFUL.USE.OF.CANNABINOIDS",41,2,0.000120787534726416,0.00147485845189663,2,"SMR"
"Z602_LIVING.ALONE",41,2,0.000123198225945546,0.00147485845189663,2,"SMR"
"F321_MODERATE.DEPRESSIVE.EPISODE",41,1,0.000120758362516604,0,1,"SMR"
"F150_MENTAL.BEHAV.DISORDERS.DUE.ACUTE.INTOX.WITH.OTHER.STIMULANTS.INC.CAFFEINE",41,1,0.000105999576001696,0,1,"SMR"
"Z916_PERSONAL.HISTORY.OF.OTHER.PHYSICAL.TRAUMA",41,1,0.000107851596203624,0,1,"SMR"
"W109_FALL.ON.AND.FROM.STAIRS.AND.STEPS.IN.UNSPECIFIED.PLACE",40,4,0.000136017410228509,0.00496337743067547,4,"SMR"
"S9200_CLOSED.FRACTURE.OF.CALCANEUS",40,3,0.000118666192001899,0.00200019177081852,3,"SMR"
"S0650_TRAUMATIC.SUBDURAL.HAEMORRHAGE.WITHOUT.OPEN.INTRACRANIAL.WOUND",40,3,0.000133958472873409,0.00234860806262268,3,"SMR"
"W179_OTHER.FALL.FROM.ONE.LEVEL.TO.ANOTHER.IN.UNSPECIFIED.PLACE",40,3,0.000108932461873638,0.00152858478989906,3,"SMR"
"S5250_CLOSED.FRACTURE.OF.LOWER.END.OF.RADIUS",40,3,0.000131665569453588,0.00288486297390037,3,"SMR"
"S010_OPEN.WOUND.OF.SCALP",40,3,0.000124331717021012,0.000808840098193658,3,"SMR"
"Z878_PERSONAL.HISTORY.OF.OTHER.SPECIFIED.CONDITIONS",40,2,0.000116292592161879,0.00125217305324741,2,"SMR"
"S011_OPEN.WOUND.OF.EYELID.AND.PERIOCULAR.AREA",40,2,0.000121891760117016,0.000214280127094914,2,"SMR"
"W139_FALL.FROM..OUT.OF.OR.THROUGH.BUILDING.OR.STRUCTURE.IN.UNSPECIFIED.PLACE",40,2,0.000115928587989798,0.000205775525695309,2,"SMR"
"W010_FALL.ON.SAME.LEVEL.FROM.SLIPPING..TRIPPING.AND.STUMBLING.AT.HOME",40,1,0.000114285714285714,0,1,"SMR"
"S8230_CLOSE.FRACTURE.OF.LOWER.END.OF.TIBIA",40,1,9.67585873246251e-05,0,1,"SMR"
"F1025_ALCOHOL.DEPENDENCE.SYNDROME..CONTINUOUS.USE",39,6,0.000150375939849624,0.0148836007954881,6,"SMR"
"GAVISCON.ADVANCE_LIQ..ANISEED..S.F",39,6,0.000136184120931499,0.011077523226526,6,"PIS"
"GAVISCON_LIQ.ORIG.ANISEED.RELIEF",39,5,0.000129886998311469,0.00504651200172692,5,"PIS"
"F1030_ALCOHOL.WITHDRAWAL.STATE..UNCOMPLICATED",39,4,0.000133815067576609,0.0070644902750136,4,"SMR"
"GAVISCON.ADVANCE_LIQ..PEPPERMINT..S.F",39,4,0.000131044424059756,0.0027550207088675,4,"PIS"
"GAVISCON_LIQ.RELIEF.PEPPERMINT",39,4,0.00012970168612192,0.00180011003677664,4,"PIS"
"K805_CALCULUS.OF.BILE.DUCT.WITHOUT.CHOLANGITIS.OR.CHOLECYSTITIS",39,3,0.000135574837310195,0.00308018005426047,3,"SMR"
"CORSODYL_MTHWSH..MINT..0.2.",39,3,0.000122414004162076,0.00216848562932805,3,"PIS"
"F1031_ALCOHOL.WITHDRAWAL.STATE..WITH.CONVULSIONS",39,3,0.000138446628824588,0.00522030201208355,3,"SMR"
"E162_HYPOGLYCAEMIA..UNSPECIFIED",39,2,0.000129550459904133,0.00472482854166694,2,"SMR"
"CORSODYL_MTHWSH.0.2.",39,2,0.000119402985074627,0.000671632321572943,2,"PIS"
"F1000_MENTAL.BEHAVIOUR.DIS.DUE.TO.ALCOHOL.ACUTE.INTOX.UNCOMPLICATED",39,1,0.000115901715345387,0,1,"SMR"
"E669_OBESITY..UNSPECIFIED",38,1,1,0,1,"SMR"
"BD.MICROFINE..NEEDLES.PEN.INJ.SCREW.ON.8MM",38,1,1,0,1,"PIS"
"VENLAFAXINE_CAP.75MG.M.R",37,7,0.000133618385889898,0.0165564241614512,7,"PIS"
"TRANEXAMIC.ACID_TAB.500MG",37,4,0.000112739571589628,0.00563164099441453,4,"PIS"
"FLUCLOX.SOD_CAP.250MG",37,3,0.000110411836148835,0.00248242596604738,3,"PIS"
"VENLAFAXINE_TAB.37.5MG",37,3,0.000117495006462225,0.00396156061763298,3,"PIS"
"BECONASE_AQ.NSL.SPY.50MCG..200.D..22G",37,3,0.000117841150129625,0.00343570702587828,3,"PIS"
"NORETHIST_TAB.5MG",37,2,9.9770527786092e-05,0.00147485845189663,2,"PIS"
"VENLAFAXINE_CAP.150MG.M.R",37,2,0.000115807759119861,0.00294716303634409,2,"PIS"
"SALACTOL_PAINT...APPLIC",37,2,0.00010315659170621,0.000897133639206808,2,"PIS"
"VENLALIC.XL_TAB.150MG",37,2,0.000102165917449939,0.00147485845189663,2,"PIS"
"EFEXOR.XL_CAP.75MG",37,2,0.00013024225058609,0.00483053775283194,2,"PIS"
"AVEENO_CRM",37,2,0.000111881852763482,0.00145031848241263,2,"PIS"
"NYSTAN_SUSP..READY.MIXED.",37,2,0.000113327289211242,0.00110248609584997,2,"PIS"
"CEFALEXIN_CAP.500MG",37,2,0.00010315659170621,0.000987453008679478,2,"PIS"
"AVAMYS_NSL.SPY.27.5MCG..120D.",37,2,0.000120948234155781,0.0030310731109003,2,"PIS"
"td_venlafaxine",37,1,0.000115754138210441,0,1,"NDRDD"
"VENLAFAXINE_TAB.75MG",37,1,0.000103455410717981,0,1,"PIS"
"VENLALIC.XL_TAB.75MG",37,1,9.13826190258613e-05,0,1,"PIS"
"LOCORTEN.VIOFORM_EAR.DPS",37,1,8.94614421184469e-05,0,1,"PIS"
"SIMPLE_LINCT.S.F",36,7,0.000121065375302663,0.00947105624271385,7,"PIS"
"DRESSIT.STER.DRESS.PACK",36,5,0.000123258967089856,0.0143365495166495,5,"PIS"
"MICROPORE.2.5CM.X.5M.SURG.ADH.TAPE.PERM.NON.WOV.SYN",36,4,9.79911807937286e-05,0.00395028042155032,4,"PIS"
"TRAZODONE.HCL_CAP.50MG",36,4,0.000113571834185122,0.00211901006648995,4,"PIS"
"DIFFLAM_P.SPY.0.15..30ML",36,4,0.00011953143676787,0.00603700726064129,4,"PIS"
"ACICLOVIR_CRM.5.",36,4,0.00011731581417175,0.00492542389404713,4,"PIS"
"TRAZODONE.HCL_TAB.150MG",36,4,0.00012134449702706,0.00435134134520137,4,"PIS"
"BENZYDAMINE.HCL_SPY.0.15..30ML.S.F",36,3,0.000119731800766284,0.00518959526745577,3,"PIS"
"td_trazodone",36,2,0.000108885017421603,0,2,"NDRDD"
"TRAZODONE.HCL_CAP.100MG",36,2,0.000108885017421603,0,2,"PIS"
"SUDAFED_DECONGEST.TAB.60MG",36,2,0.000105053051791155,0.00147485845189663,2,"PIS"
"CREPE.10CM.X.4.5M.BP.1988.BAND",36,2,0.000108459869848156,0.00467653614692552,2,"PIS"
